title,category
"Leitor deve ter liberdade de fechar um livro de que não gostou, diz Djaimil",tv
"'Posso sofrer desencanto com muita coisa, mas não com política', diz Pondé",tv
"'Criar narradores diferentes me livram de mim mesma', diz Fernanda Torres",tv
Por que o tempo parece passar mais devagar no auge da paixão - ou durante momentos traumáticos?,equilibrioesaude
"Após perda da mãe para câncer, estudante cria app de ajuda a pacientes",equilibrioesaude
Ensino a distância em saúde cresce apesar de resistência do setor,educacao
"Nova geração de games está longe do brasileiro, mostra pesquisa",tec
"Na Flip, jornalista e tradutor da Bíblia discutem ciência e fé",tv
"Para Lázaro Ramos e Lilia Schwarcz, racismo é um problema de todos",tv
"'Temos de combater a cultura do ciúme', diz criminalista na Casa Folha",tv
"Suicídios na mesma família podem ser explicados, em parte, pela genética",equilibrioesaude
Start-ups de ensino a distância somam R$ 21 bi em investimento no mundo,educacao
A gengiva sangra quando escovo os dentes. O que isso significa?,equilibrioesaude
"Mulheres têm mais liberdade sexual na cadeia, diz Drauzio Varella na Flip",tv
Descoberta em 'berçário' estelar surpreende astrônomos,ciencia
"Beber com frequência (mas pouco) reduz risco de diabetes, indica pesquisa",equilibrioesaude
Cientistas acreditam ter encontrado primeira lua de fora do Sistema Solar,ciencia
Produção de Benzetacil é suspensa temporariamente,equilibrioesaude
Inscrições para o Fies terminam nesta sexta-feira; veja como fazer,educacao
Está com o nome limpo e teve crédito negado? Vídeo explica o porquê,tv
"'Ilhada', mulher usa ensino a distância para se tornar a 1ª graduada na família",educacao
Terapia experimental reverte câncer de próstata avançado,equilibrioesaude
Edição de DNA é usada em embriões humanos pela 1ª vez nos EUA,ciencia
"Contra câncer de pâncreas, cientistas apostam em esponja verde do Alasca",ciencia
Amazon quer 'espionar' casa de cliente com drones para oferecer publicidade,tec
O tratamento experimental para câncer que devolveu a cor aos cabelos dos pacientes grisalhos,equilibrioesaude
Pediatras lançam recomendações de exercício físico em crianças e bebês,equilibrioesaude
Número de estudantes de pedagogia a distância supera presencial,educacao
"Jardins combinam arte, paisagismo e história e dão show à parte na França",turismo
"Ensino a distância 100% virtual amplia opções, mas desafio aumenta",educacao
Formação semipresencial deve chegar a todos os cursos e instituições,educacao
Concorrência no ensino a distância obriga educador a virar 'showman',educacao
Como se comportar à mesa em um país diferente?,turismo
"Ilha de Comandatuba abriga praias desertas, sítios históricos e tartarugas",turismo
Alckmin veta projeto de lei que restringiria uso de cobaias,ciencia
Passeio de bicicleta dá frescor a roteiro clássico de castelos no Vale do Loire,turismo
Fotógrafo mostra dez anos de viagens pelo mundo em exposição,turismo
Universidades estrangeiras investem em educação a distância no Brasil,educacao
Taxa de evasão em cursos on-line chega a 50% e desafia instituições,educacao
"Com educação a distância, detento descobre vocação para professor",educacao
Disney terá hotel imersivo e parque inspirado em 'Star Wars',turismo
Estudo aponta dano cerebral em quase todos jogadores de futebol americano,equilibrioesaude
Astronauta registra visão impressionante de aurora boreal da Estação Espacial,ciencia
"No Dia dos Avós, Palmirinha pede: 'Deixe tudo e faça uma visita à vó'",tv
"Em 2 anos, brasileiro aprende idioma e tem a nota máxima no 'Enem francês'",educacao
Chineses criam injeção antizika e testes têm sucesso em roedores,equilibrioesaude
Fiocruz desenvolve técnica que enxerga zika dentro de célula humana,equilibrioesaude
Elon Musk diz que Mark Zuckerberg é ingênuo sobre robôs assassinos,tec
Microsoft mantém Paint depois de expressões de apoio dos usuários,tec
Vacina experimental contra HIV tem resultados 'encorajadores',equilibrioesaude
"Em baixa nos últimos anos, Flash será aposentado até 2020, diz Adobe",tec
Raro caso de remissão de HIV é documentado por cientistas,equilibrioesaude
Como a invenção do leite em fórmula revolucionou o mercado de trabalho,equilibrioesaude
Fies abre nesta terça-feira as inscrições para 75 mil vagas; veja o que fazer,educacao
Juca Kfouri responde a seus leitores em 'Comenta que Eu te Escuto',tv
Mulheres que tiveram anorexia comentam novo filme da Netflix,equilibrioesaude
Rede paulistana terá já em 2018 aulas de programação e de ética na internet,educacao
Como cientista francês desvendou mistério das areias cantantes do deserto,ciencia
A história que deu origem ao mito da ligação entre vacinas e autismo,equilibrioesaude
"Interior da Lua contém água, afirmam cientistas",ciencia
Microsoft substitui Paint por app 3D em nova atualização do Windows,tec
Veja o dia a dia de comunidade isolada por muro em Cubatão em vídeo 360°,tv
Lesões graves na pele podem interromper tratamento contra câncer,equilibrioesaude
"A 50 km de São Paulo, muro isola comunidade marcada pela pobreza",tv
Pesca a cavalo leva turistas e curiosos à Bélgica,turismo
Ausência de professor da rede pública chega a 30 dias no ano no Estado de SP,educacao
Fies abre nesta terça-feira as inscrições para 75 mil vagas no segundo semestre,educacao
Possível delação de Cunha preocupa Temer; animação lembra trajetórias,tv
Anvisa vai criar regras para cultivo de maconha medicinal,equilibrioesaude
"Brasil fica em 37º em Olimpíada de Matemática, com duas pratas",educacao
"Contra superbactérias, hospitais tentam conter abuso de antibióticos",ciencia
Substância da picada da formiga é transformada em combustível para ônibus,ciencia
Por que tenho foliculite? Ela causa insuficiência renal?,equilibrioesaude
"Tornar ciência partidária seria apontar seu fim, diz ex-presidente da SBPC",ciencia
O que é o ruído branco e como ele pode influenciar o sono,ciencia
A hora é de alugar ou comprar a casa própria? Veja dicas em vídeo,tv
"Desconhecido, oropouche pode ser o novo vírus a preocupar o país",ciencia
"Em SP, alunos do município querem tecnologia, mas rejeitam reforço",educacao
Buscas por avião desaparecido revelam mundo submarino oculto,ciencia
Por que 2017 está sendo visto como ano da 'revolução psicodélica' na saúde,ciencia
OMS faz alerta para aumento de resistência a drogas contra o HIV,equilibrioesaude
Como britânica que carrega bolsa pós-colostomia recuperou vida sexual e ajudou outras mulheres,equilibrioesaude
5 lugares para voar de balão no Brasil,turismo
Estação de trem restaurada vira ponto turístico na capital argentina,turismo
Humanos chegaram à Austrália pelo menos 5 mil anos antes do imaginado,ciencia
Unicamp supera USP e lidera ranking de universidades da América Latina,educacao
Fotógrafo faz road trip de 5.000 quilômetros pelos EUA; veja imagens,turismo
Turistas endinheirados contratam 'babá de viagem',turismo
Conheça 10 segredos do Rio esquecidos pelos roteiros turísticos,turismo
'Orgia' felina garantiu sobrevivência evolutiva de onças,ciencia
Google tenta retomar óculos inteligentes no mundo corporativo,tec
Primeiro menino a receber transplante duplo de mãos supera rejeições e já joga beisebol,equilibrioesaude
Luiz Felipe Pondé analisa comentários e responde a leitores de sua coluna,tv
Página principal do Google vai incluir seção de notícias e vídeos populares,tec
"Instituto Serrapilheira, dos Moreira Salles, lança 1º edital para pesquisas",ciencia
"Todos os cães do mundo descendem da mesma população de lobos, diz estudo",ciencia
'Achavam que ele não passaria de 6 semanas': o mal raro que ameaça vida de jovem durante o sono,equilibrioesaude
Rio sedia Olimpíada Internacional de Matemática com filho de ditador sírio,educacao
Pais devem vestir gêmeos com roupas iguais?,equilibrioesaude
"Curada de câncer, menina youtuber muda vídeos e quer virar médica",equilibrioesaude
"O politicamente correto é o estágio inicial da censura, diz Paulo Bonfá",tv
Hotel do Sono em SP quer ensinar como dormir melhor,equilibrioesaude
Luiz Felipe Pondé comenta comentários em suas colunas na Folha,tv
As práticas médicas do Egito antigo que são usadas até hoje,equilibrioesaude
Novo tratamento para diabetes tipo 2 é aprovado pela Anvisa,equilibrioesaude
San Marino será o 1º país europeu a implementar rede de internet 5G,tec
"Como é a luz mais potente do mundo, criada em laboratório nos EUA?",ciencia
Câmera barata 'lê' olhos de pessoas com ELA e facilita a comunicação,equilibrioesaude
"Em crise financeira, Uerj faz vestibular com procura mais baixa em 18 anos",educacao
"Única mulher a ganhar prêmio Fields, o 'Nobel da matemática', morre aos 40",ciencia
"É hora de cientistas assumirem uma posição política, diz Nobel de Química",ciencia
"Fim das lanhouses deixou lacuna na inclusão digital, diz pioneiro do setor",tec
Tenho 26 anos e muitas varizes na perna. Vai piorar? O que faço?,equilibrioesaude
"USP ganha com criação de cotas, mas debate tem que continuar, diz reitor",educacao
5 ideias sobre como conversar com seu filho pequeno para 'construir' seu cérebro,equilibrioesaude
Provedor 'obriga' cliente a desentupir esgoto em termos de serviço,tec
Como usar a queda da inflação para deixar a conta bancária mais feliz?,tv
Sangue de tipo raro de brasileiro salva vida de bebê na Colômbia,equilibrioesaude
Remédio à base maconha custará até R$ 2.800 e deve chegar neste ano,equilibrioesaude
Quantos passos você dá por dia? Dados globais de celulares mostram que brasileiro anda pouco,equilibrioesaude
DNA é usado para armazenar filme,ciencia
Vídeo explica a condenação de Lula e o que pode acontecer com o petista,tv
Resort no Chile ensina esquiadores iniciantes a cair com dignidade,turismo
O que fazer em oito estações de esqui no Chile e na Argentina,turismo
Parques ganham montanhas-russas aquáticas com quedas bruscas nos EUA,turismo
Estações de esqui nos Andes abrem pistas para todos e cursos para novatos,turismo
"Biblioteca Mário de Andrade, em SP, recebe exposição de fotos",turismo
Festival de Parintins transforma cidade em show de cultura amazônica,turismo
Terapia que altera células para combater câncer avança nos EUA,equilibrioesaude
"Conheça cinco atrações para curtir em Porto Rico, país de 'Despacito'",turismo
Companhias aéreas testam biometria para embarque,turismo
Araguaia é parque de diversão para turista-pescador,turismo
Evento em Joinville reúne 240 horas de espetáculos de dança,turismo
5 previsões feitas por Bill Gates em 1999 que são realidade hoje,tec
"Livro conta história do autismo, dos castigos físicos à neurodiversidade",equilibrioesaude
Ensino de matemática engatinha até nas escolas privadas de elite do país,educacao
Escola do Piauí coleciona medalhas e vive empolgação com a matemática,educacao
Entenda como será o rito da denúncia contra Temer em vídeo de 3 minutos,tv
Pais de crianças com doença grave no intestino brigam por transplante,equilibrioesaude
Como se trata torcicolo?,equilibrioesaude
Jovem faz teste de gravidez por brincadeira e descobre câncer,equilibrioesaude
"Com salários atrasados, professores da Uerj decidem por greve após as férias",educacao
A rocha que registra a história de como surgiram os organismos mais complexos na Terra,ciencia
"Sexo oral e relações sem camisinha estão disseminando supergonorreia, diz OMS",equilibrioesaude
FMU demite 220 docentes e preocupa alunos com anúncio de reformulação,educacao
Vídeo de 3 minutos ensina a pagar menos anuidade no cartão de crédito,tv
Anvisa diz que barrará importação comercial de inibidores de apetite,equilibrioesaude
Viagem para países europeus está mais cara neste verão,turismo
Nova partícula de matéria é descoberta,ciencia
Como a pornografia tem levado jovens a buscar plásticas vaginais,equilibrioesaude
Idade do homem também afeta sucesso de reprodução assistida,equilibrioesaude
A explosão de cores nas imagens mais detalhadas do cérebro até hoje,ciencia
Cientistas desvendam segredos de concreto super-resistente criado na Roma Antiga,ciencia
Novo Fies terá 300 mil vagas para financiamento estudantil em 2018,educacao
Veja 10 programas e destinos para curtir o verão europeu como um 'local',turismo
Vinho harmoniza com história nos campos do norte da Virgínia,turismo
Vilarejo na Noruega em meio às montanhas tem cachoeiras e fiordes,turismo
"Conheça 8 festivais para curtir música, cinema e cerveja no verão europeu",turismo
Operadoras deixam de cobrar roaming internacional na União Europeia,turismo
Homo sapiens se espalhou pelo mundo 200 mil anos antes do esperado,ciencia
Cassino na Rússia vira Las Vegas para chineses endinheirados,turismo
